filename,width,height,class,xmin,ymin,xmax,ymax
parking_lot_238_1.jpg,174,154,free,40,40,61,78
parking_lot_238_1.jpg,174,154,free,56,40,79,78
parking_lot_238_1.jpg,174,154,free,74,40,96,78
parking_lot_238_1.jpg,174,154,free,92,40,113,78
parking_lot_238_1.jpg,174,154,free,109,40,131,78
parking_lot_238_1.jpg,174,154,free,126,40,148,78
parking_lot_238_1.jpg,174,154,free,143,40,165,78
parking_lot_238_1.jpg,174,154,free,23,74,44,111
parking_lot_238_1.jpg,174,154,free,40,74,61,111
parking_lot_238_1.jpg,174,154,free,57,73,79,111
parking_lot_238_1.jpg,174,154,free,74,73,96,112
parking_lot_238_1.jpg,174,154,free,91,74,113,112
parking_lot_238_1.jpg,174,154,free,108,73,131,112
parking_lot_238_1.jpg,174,154,free,126,73,148,112
parking_lot_238_1.jpg,174,154,free,142,74,165,112
parking_lot_238_2.jpg,133,124,free,1,19,21,57
parking_lot_238_2.jpg,133,124,free,17,19,39,58
parking_lot_238_2.jpg,133,124,free,34,19,56,58
parking_lot_238_2.jpg,133,124,free,51,19,74,58
parking_lot_238_2.jpg,133,124,free,68,20,91,58
parking_lot_238_2.jpg,133,124,free,85,19,108,58
parking_lot_238_2.jpg,133,124,free,103,19,125,58
parking_lot_238_2.jpg,133,124,free,1,53,21,92
parking_lot_238_2.jpg,133,124,free,17,53,39,91
parking_lot_238_2.jpg,133,124,free,34,53,56,92
parking_lot_238_2.jpg,133,124,free,51,53,74,92
parking_lot_238_2.jpg,133,124,free,68,53,91,92
parking_lot_238_2.jpg,133,124,free,85,53,108,93
parking_lot_238_2.jpg,133,124,free,103,53,125,92
parking_lot_238_3.jpg,71,74,free,6,19,29,58
parking_lot_238_3.jpg,71,74,free,24,19,46,58
parking_lot_238_3.jpg,71,74,free,41,19,63,57
parking_lot_238_4.jpg,77,62,free,11,10,33,49
parking_lot_238_4.jpg,77,62,free,28,10,50,49
parking_lot_238_4.jpg,77,62,free,45,10,68,49
parking_lot_24.jpg,1500,1179,occupied,58,44,317,223
parking_lot_24.jpg,1500,1179,occupied,57,214,316,389
parking_lot_24.jpg,1500,1179,occupied,56,381,320,558
parking_lot_24.jpg,1500,1179,occupied,52,547,318,682
parking_lot_24.jpg,1500,1179,occupied,49,671,316,803
parking_lot_24.jpg,1500,1179,occupied,51,793,317,925
parking_lot_24.jpg,1500,1179,occupied,51,913,316,1047
parking_lot_24.jpg,1500,1179,occupied,318,41,586,221
parking_lot_24.jpg,1500,1179,occupied,317,209,585,391
parking_lot_24.jpg,1500,1179,occupied,318,379,585,560
parking_lot_24.jpg,1500,1179,occupied,320,546,586,682
parking_lot_24.jpg,1500,1179,occupied,316,668,585,804
parking_lot_24.jpg,1500,1179,occupied,316,791,588,926
parking_lot_24.jpg,1500,1179,occupied,315,910,584,1046
parking_lot_24.jpg,1500,1179,occupied,912,9,1184,188
parking_lot_24.jpg,1500,1179,occupied,910,172,1186,351
parking_lot_24.jpg,1500,1179,occupied,912,336,1188,520
parking_lot_24.jpg,1500,1179,occupied,912,503,1186,684
parking_lot_24.jpg,1500,1179,occupied,912,670,1189,807
parking_lot_24.jpg,1500,1179,occupied,914,789,1189,928
parking_lot_24.jpg,1500,1179,occupied,914,910,1189,1051
parking_lot_24.jpg,1500,1179,occupied,1184,4,1451,187
parking_lot_24.jpg,1500,1179,occupied,1184,170,1452,351
parking_lot_24.jpg,1500,1179,occupied,1186,335,1457,517
parking_lot_24.jpg,1500,1179,occupied,1185,502,1457,683
parking_lot_24.jpg,1500,1179,occupied,1186,668,1459,808
parking_lot_24.jpg,1500,1179,occupied,1185,791,1456,928
parking_lot_24.jpg,1500,1179,occupied,1189,910,1453,1051
parking_lot_249_1.jpg,146,121,free,47,27,71,72
parking_lot_249_1.jpg,146,121,free,68,28,92,72
parking_lot_249_1.jpg,146,121,free,87,28,112,72
parking_lot_249_1.jpg,146,121,free,108,28,132,72
parking_lot_249_1.jpg,146,121,free,49,69,72,112
parking_lot_249_1.jpg,146,121,free,68,70,92,113
parking_lot_249_1.jpg,146,121,free,87,69,112,113
parking_lot_249_1.jpg,146,121,free,108,69,133,113
parking_lot_249_10.jpg,185,126,free,9,11,35,55
parking_lot_249_10.jpg,185,126,free,30,11,55,56
parking_lot_249_10.jpg,185,126,free,50,11,76,55
parking_lot_249_10.jpg,185,126,free,70,11,95,56
parking_lot_249_10.jpg,185,126,free,9,52,36,96
parking_lot_249_10.jpg,185,126,free,30,52,56,96
parking_lot_249_10.jpg,185,126,free,50,52,77,96
parking_lot_249_10.jpg,185,126,free,70,52,95,96
parking_lot_249_10.jpg,185,126,free,90,53,115,96
parking_lot_249_11.jpg,125,116,free,13,13,38,57
parking_lot_249_11.jpg,125,116,free,33,12,58,57
parking_lot_249_11.jpg,125,116,free,54,12,78,57
parking_lot_249_11.jpg,125,116,free,13,53,38,97
parking_lot_249_11.jpg,125,116,free,54,53,79,97
parking_lot_249_11.jpg,125,116,occupied,33,53,58,97
parking_lot_249_12.jpg,152,95,occupied,26,13,68,39
parking_lot_249_12.jpg,152,95,free,27,34,68,59
parking_lot_249_12.jpg,152,95,free,27,54,68,79
parking_lot_249_12.jpg,152,95,free,121,38,144,83
parking_lot_249_2.jpg,128,111,free,14,16,39,60
parking_lot_249_2.jpg,128,111,free,35,16,59,61
parking_lot_249_2.jpg,128,111,free,54,16,79,60
parking_lot_249_2.jpg,128,111,free,75,16,98,60
parking_lot_249_2.jpg,128,111,free,14,57,38,99
parking_lot_249_2.jpg,128,111,free,35,56,60,100
parking_lot_249_2.jpg,128,111,free,55,57,80,101
parking_lot_249_2.jpg,128,111,free,75,57,99,101
parking_lot_249_3.jpg,126,80,free,14,15,39,58
parking_lot_249_3.jpg,126,80,free,34,15,59,58
parking_lot_249_3.jpg,126,80,free,54,15,80,58
parking_lot_249_3.jpg,126,80,free,74,15,99,58
parking_lot_249_3.jpg,126,80,free,94,15,120,58
parking_lot_249_4.jpg,124,107,free,9,29,35,72
parking_lot_249_4.jpg,124,107,free,30,30,55,72
parking_lot_249_4.jpg,124,107,free,49,30,74,73
parking_lot_249_4.jpg,124,107,free,69,29,95,72
parking_lot_249_4.jpg,124,107,free,90,30,114,72
parking_lot_249_6.jpg,127,97,free,11,13,38,56
parking_lot_249_6.jpg,127,97,free,32,13,58,56
parking_lot_249_6.jpg,127,97,free,52,13,78,57
parking_lot_249_8.jpg,122,89,free,9,18,35,63
parking_lot_249_8.jpg,122,89,free,30,18,56,63
parking_lot_249_8.jpg,122,89,free,50,19,75,63
parking_lot_249_8.jpg,122,89,free,70,19,96,63
parking_lot_249_9.jpg,173,130,free,21,12,44,57
parking_lot_249_9.jpg,173,130,free,40,13,64,56
parking_lot_249_9.jpg,173,130,free,60,13,86,57
parking_lot_249_9.jpg,173,130,free,80,12,105,57
parking_lot_249_9.jpg,173,130,free,100,12,125,57
parking_lot_249_9.jpg,173,130,free,120,12,145,57
parking_lot_249_9.jpg,173,130,free,140,12,165,57
parking_lot_249_9.jpg,173,130,free,21,53,44,97
parking_lot_249_9.jpg,173,130,free,39,53,65,97
parking_lot_249_9.jpg,173,130,free,60,53,86,98
parking_lot_249_9.jpg,173,130,free,80,53,105,96
parking_lot_249_9.jpg,173,130,free,100,53,125,97
parking_lot_249_9.jpg,173,130,free,120,53,145,97
parking_lot_249_9.jpg,173,130,free,140,53,165,97
parking_lot_26.jpg,906,336,free,8,19,50,94
parking_lot_26.jpg,906,336,free,44,19,88,94
parking_lot_26.jpg,906,336,free,81,19,125,94
parking_lot_26.jpg,906,336,free,117,19,162,94
parking_lot_26.jpg,906,336,occupied,156,18,198,94
parking_lot_26.jpg,906,336,free,191,16,236,93
parking_lot_26.jpg,906,336,occupied,228,16,273,91
parking_lot_26.jpg,906,336,free,266,17,313,92
parking_lot_26.jpg,906,336,free,303,16,349,89
parking_lot_26.jpg,906,336,free,340,15,386,91
parking_lot_26.jpg,906,336,occupied,378,13,422,89
parking_lot_26.jpg,906,336,occupied,415,11,460,90
parking_lot_26.jpg,906,336,free,452,12,496,90
parking_lot_26.jpg,906,336,occupied,522,9,564,89
parking_lot_26.jpg,906,336,free,557,11,601,88
parking_lot_26.jpg,906,336,occupied,594,11,640,88
parking_lot_26.jpg,906,336,free,630,10,676,86
parking_lot_26.jpg,906,336,occupied,668,8,714,87
parking_lot_26.jpg,906,336,free,707,4,752,83
parking_lot_26.jpg,906,336,free,743,8,790,84
parking_lot_26.jpg,906,336,free,781,7,827,88
parking_lot_26.jpg,906,336,occupied,817,5,863,88
parking_lot_26.jpg,906,336,free,855,4,901,90
parking_lot_26.jpg,906,336,occupied,1,112,49,195
parking_lot_26.jpg,906,336,occupied,43,111,89,193
parking_lot_26.jpg,906,336,occupied,115,110,162,191
parking_lot_26.jpg,906,336,occupied,191,108,236,194
parking_lot_26.jpg,906,336,occupied,303,107,348,187
parking_lot_26.jpg,906,336,occupied,379,107,427,189
parking_lot_26.jpg,906,336,occupied,520,105,567,185
parking_lot_26.jpg,906,336,occupied,594,103,641,184
parking_lot_26.jpg,906,336,occupied,632,99,676,179
parking_lot_26.jpg,906,336,occupied,668,99,716,178
parking_lot_26.jpg,906,336,occupied,35,264,80,336
parking_lot_26.jpg,906,336,occupied,147,265,191,336
parking_lot_26.jpg,906,336,occupied,185,266,229,336
parking_lot_26.jpg,906,336,occupied,222,264,266,336
parking_lot_26.jpg,906,336,occupied,261,267,303,336
parking_lot_26.jpg,906,336,occupied,297,267,341,336
parking_lot_26.jpg,906,336,occupied,441,262,487,336
parking_lot_26.jpg,906,336,occupied,478,261,524,336
parking_lot_26.jpg,906,336,occupied,518,260,560,335
parking_lot_26.jpg,906,336,occupied,553,262,598,336
parking_lot_26.jpg,906,336,occupied,591,259,636,336
parking_lot_26.jpg,906,336,occupied,665,258,712,336
parking_lot_26.jpg,906,336,occupied,741,259,787,336
parking_lot_26.jpg,906,336,occupied,785,257,825,336
parking_lot_26.jpg,906,336,occupied,818,259,863,336
parking_lot_26.jpg,906,336,free,77,108,125,191
parking_lot_26.jpg,906,336,free,155,109,197,189
parking_lot_26.jpg,906,336,free,229,106,274,187
parking_lot_26.jpg,906,336,free,266,107,311,188
parking_lot_26.jpg,906,336,free,341,107,387,186
parking_lot_26.jpg,906,336,free,414,106,461,186
parking_lot_26.jpg,906,336,free,452,104,498,184
parking_lot_26.jpg,906,336,free,557,103,602,184
parking_lot_26.jpg,906,336,free,706,100,755,180
parking_lot_26.jpg,906,336,free,743,99,791,177
parking_lot_26.jpg,906,336,free,781,97,829,177
parking_lot_26.jpg,906,336,free,819,95,866,178
parking_lot_26.jpg,906,336,free,857,97,904,178
parking_lot_26.jpg,906,336,free,1,271,43,335
parking_lot_26.jpg,906,336,free,74,269,117,335
parking_lot_26.jpg,906,336,free,111,270,154,336
parking_lot_26.jpg,906,336,free,368,267,412,336
parking_lot_26.jpg,906,336,free,404,266,449,336
parking_lot_26.jpg,906,336,free,627,260,673,336
parking_lot_26.jpg,906,336,free,855,259,900,336
parking_lot_26.jpg,906,336,occupied,703,257,749,336
parking_lot_265_1.jpg,184,162,occupied,4,32,29,75
parking_lot_265_1.jpg,184,162,occupied,25,32,48,75
parking_lot_265_1.jpg,184,162,occupied,44,32,70,76
parking_lot_265_1.jpg,184,162,occupied,64,32,88,75
parking_lot_265_1.jpg,184,162,occupied,85,32,109,76
parking_lot_265_1.jpg,184,162,occupied,104,32,127,76
parking_lot_265_1.jpg,184,162,occupied,124,32,148,75
parking_lot_265_1.jpg,184,162,occupied,144,32,169,75
parking_lot_265_1.jpg,184,162,occupied,4,73,30,115
parking_lot_265_1.jpg,184,162,occupied,25,75,48,115
parking_lot_265_1.jpg,184,162,occupied,45,76,69,115
parking_lot_265_1.jpg,184,162,occupied,65,75,89,115
parking_lot_265_1.jpg,184,162,occupied,85,74,109,115
parking_lot_265_1.jpg,184,162,occupied,104,74,129,116
parking_lot_265_1.jpg,184,162,occupied,125,75,149,116
parking_lot_265_1.jpg,184,162,occupied,145,74,170,116
parking_lot_265_11.jpg,215,143,occupied,44,27,67,72
parking_lot_265_11.jpg,215,143,occupied,65,28,87,71
parking_lot_265_11.jpg,215,143,occupied,83,27,107,71
parking_lot_265_11.jpg,215,143,occupied,104,28,128,72
parking_lot_265_11.jpg,215,143,occupied,125,28,148,72
parking_lot_265_11.jpg,215,143,occupied,165,28,188,71
parking_lot_265_11.jpg,215,143,occupied,185,28,208,71
parking_lot_265_11.jpg,215,143,occupied,84,68,107,111
parking_lot_265_11.jpg,215,143,occupied,104,68,128,111
parking_lot_265_11.jpg,215,143,occupied,124,68,148,112
parking_lot_265_11.jpg,215,143,occupied,145,68,168,111
parking_lot_265_11.jpg,215,143,occupied,165,68,188,111
parking_lot_265_11.jpg,215,143,occupied,185,68,208,112
parking_lot_265_11.jpg,215,143,free,144,28,168,71
parking_lot_265_12.jpg,158,144,occupied,4,18,28,62
parking_lot_265_12.jpg,158,144,occupied,25,18,49,62
parking_lot_265_12.jpg,158,144,occupied,45,17,69,62
parking_lot_265_12.jpg,158,144,occupied,66,17,88,62
parking_lot_265_12.jpg,158,144,occupied,5,59,29,103
parking_lot_265_12.jpg,158,144,occupied,65,59,89,103
parking_lot_265_12.jpg,158,144,occupied,105,58,130,102
parking_lot_265_12.jpg,158,144,occupied,125,58,150,102
parking_lot_265_12.jpg,158,144,occupied,125,18,150,61
parking_lot_265_12.jpg,158,144,free,25,58,49,102
parking_lot_265_12.jpg,158,144,free,45,58,68,102
parking_lot_265_12.jpg,158,144,free,85,58,109,102
parking_lot_265_12.jpg,158,144,free,85,18,109,61
parking_lot_265_12.jpg,158,144,free,106,18,129,60
parking_lot_265_13.jpg,198,153,occupied,20,30,44,71
parking_lot_265_13.jpg,198,153,occupied,41,30,65,73
parking_lot_265_13.jpg,198,153,occupied,20,70,44,114
parking_lot_265_13.jpg,198,153,occupied,41,70,64,113
parking_lot_265_13.jpg,198,153,occupied,60,70,85,114
parking_lot_265_13.jpg,198,153,occupied,100,70,124,113
parking_lot_265_13.jpg,198,153,free,61,30,84,72
parking_lot_265_13.jpg,198,153,free,79,30,104,73
parking_lot_265_13.jpg,198,153,free,100,30,124,72
parking_lot_265_13.jpg,198,153,free,120,30,144,72
parking_lot_265_13.jpg,198,153,free,79,70,103,113
parking_lot_265_13.jpg,198,153,free,120,71,143,113
parking_lot_265_14.jpg,161,149,free,10,25,34,68
parking_lot_265_14.jpg,161,149,free,70,65,95,109
parking_lot_265_14.jpg,161,149,free,110,65,135,109
parking_lot_265_14.jpg,161,149,occupied,30,25,54,68
parking_lot_265_14.jpg,161,149,occupied,50,25,73,68
parking_lot_265_14.jpg,161,149,occupied,70,25,95,68
parking_lot_265_14.jpg,161,149,occupied,91,25,114,67
parking_lot_265_14.jpg,161,149,occupied,110,25,134,67
parking_lot_265_14.jpg,161,149,occupied,130,25,154,68
parking_lot_265_14.jpg,161,149,occupied,9,65,34,109
parking_lot_265_14.jpg,161,149,occupied,30,65,54,109
parking_lot_265_14.jpg,161,149,occupied,50,65,74,109
parking_lot_265_14.jpg,161,149,occupied,130,64,154,108
parking_lot_265_15.jpg,190,161,occupied,39,29,62,72
parking_lot_265_15.jpg,190,161,occupied,39,69,63,113
parking_lot_265_15.jpg,190,161,occupied,19,69,43,112
parking_lot_265_15.jpg,190,161,occupied,19,29,43,71
parking_lot_265_15.jpg,190,161,occupied,59,69,84,113
parking_lot_265_15.jpg,190,161,occupied,99,69,123,113
parking_lot_265_15.jpg,190,161,free,59,29,83,72
parking_lot_265_15.jpg,190,161,free,79,29,103,72
parking_lot_265_15.jpg,190,161,free,98,29,123,72
parking_lot_265_15.jpg,190,161,free,79,69,102,112
parking_lot_265_15.jpg,190,161,free,119,29,142,72
parking_lot_265_15.jpg,190,161,free,119,69,142,112
parking_lot_265_2.jpg,175,139,occupied,4,21,29,63
parking_lot_265_2.jpg,175,139,occupied,26,21,49,63
parking_lot_265_2.jpg,175,139,occupied,45,21,70,64
parking_lot_265_2.jpg,175,139,occupied,65,21,88,64
parking_lot_265_2.jpg,175,139,occupied,86,20,109,63
parking_lot_265_2.jpg,175,139,occupied,107,20,129,62
parking_lot_265_2.jpg,175,139,occupied,145,20,169,62
parking_lot_265_2.jpg,175,139,occupied,4,61,26,105
parking_lot_265_2.jpg,175,139,occupied,25,61,49,106
parking_lot_265_2.jpg,175,139,occupied,44,61,70,105
parking_lot_265_2.jpg,175,139,occupied,65,61,89,105
parking_lot_265_2.jpg,175,139,occupied,85,62,109,105
parking_lot_265_2.jpg,175,139,occupied,105,60,130,105
parking_lot_265_2.jpg,175,139,occupied,126,59,149,105
parking_lot_265_2.jpg,175,139,occupied,145,60,170,105
parking_lot_265_2.jpg,175,139,free,126,19,149,61
parking_lot_265_3.jpg,135,109,free,45,10,69,55
parking_lot_265_3.jpg,135,109,free,86,10,111,54
parking_lot_265_3.jpg,135,109,free,107,10,131,54
parking_lot_265_3.jpg,135,109,free,25,51,49,96
parking_lot_265_3.jpg,135,109,free,86,50,111,95
parking_lot_265_3.jpg,135,109,occupied,4,11,28,53
parking_lot_265_3.jpg,135,109,occupied,25,9,48,55
parking_lot_265_3.jpg,135,109,occupied,66,11,89,54
parking_lot_265_3.jpg,135,109,occupied,5,51,29,96
parking_lot_265_3.jpg,135,109,occupied,45,51,69,96
parking_lot_265_3.jpg,135,109,occupied,66,51,90,96
parking_lot_265_3.jpg,135,109,occupied,107,50,131,95
parking_lot_265_4.jpg,174,130,free,13,19,39,62
parking_lot_265_4.jpg,174,130,free,34,19,59,63
parking_lot_265_4.jpg,174,130,free,54,19,79,63
parking_lot_265_4.jpg,174,130,free,75,19,99,63
parking_lot_265_4.jpg,174,130,free,13,59,38,103
parking_lot_265_4.jpg,174,130,free,35,59,59,103
parking_lot_265_4.jpg,174,130,free,54,59,80,103
parking_lot_265_4.jpg,174,130,free,75,59,100,103
parking_lot_265_4.jpg,174,130,free,95,59,120,103
parking_lot_265_4.jpg,174,130,free,116,59,140,103
parking_lot_265_4.jpg,174,130,occupied,95,19,116,62
parking_lot_265_5.jpg,160,141,occupied,9,24,32,69
parking_lot_265_5.jpg,160,141,occupied,28,24,52,69
parking_lot_265_5.jpg,160,141,occupied,49,23,72,69
parking_lot_265_5.jpg,160,141,occupied,7,66,33,110
parking_lot_265_5.jpg,160,141,occupied,29,66,53,110
parking_lot_265_5.jpg,160,141,occupied,50,67,73,110
parking_lot_265_5.jpg,160,141,occupied,69,65,93,109
parking_lot_265_5.jpg,160,141,occupied,90,65,114,109
parking_lot_265_5.jpg,160,141,free,69,24,93,68
parking_lot_265_5.jpg,160,141,free,89,24,113,69
parking_lot_267_1.jpg,161,134,free,29,20,54,62
parking_lot_267_1.jpg,161,134,free,69,19,96,62
parking_lot_267_1.jpg,161,134,free,91,20,116,62
parking_lot_267_1.jpg,161,134,free,50,59,74,100
parking_lot_267_1.jpg,161,134,free,91,58,116,99
parking_lot_267_1.jpg,161,134,occupied,70,59,95,99
parking_lot_267_1.jpg,161,134,occupied,30,59,54,101
parking_lot_267_1.jpg,161,134,occupied,50,20,74,62
parking_lot_267_2.jpg,133,122,free,16,18,41,60
parking_lot_267_2.jpg,133,122,free,16,57,41,102
parking_lot_267_2.jpg,133,122,free,57,59,80,102
parking_lot_267_2.jpg,133,122,free,76,59,101,103
parking_lot_267_2.jpg,133,122,free,97,59,121,101
parking_lot_267_2.jpg,133,122,occupied,37,18,60,60
parking_lot_267_2.jpg,133,122,occupied,57,18,79,62
parking_lot_267_2.jpg,133,122,occupied,77,18,99,62
parking_lot_267_2.jpg,133,122,occupied,97,18,120,61
parking_lot_267_2.jpg,133,122,occupied,37,59,60,102
parking_lot_267_3.jpg,126,127,occupied,4,10,28,55
parking_lot_267_3.jpg,126,127,free,24,10,47,55
parking_lot_267_3.jpg,126,127,free,44,10,67,55
parking_lot_267_3.jpg,126,127,free,64,10,87,55
parking_lot_267_3.jpg,126,127,free,85,10,109,55
parking_lot_267_3.jpg,126,127,free,4,52,28,95
parking_lot_267_3.jpg,126,127,free,24,52,48,95
parking_lot_267_3.jpg,126,127,free,44,52,68,95
parking_lot_267_3.jpg,126,127,free,64,52,88,94
parking_lot_267_3.jpg,126,127,free,84,52,108,94
parking_lot_267_5.jpg,164,130,occupied,29,26,53,68
parking_lot_267_5.jpg,164,130,occupied,70,25,94,69
parking_lot_267_5.jpg,164,130,occupied,110,24,135,69
parking_lot_267_5.jpg,164,130,occupied,10,66,34,109
parking_lot_267_5.jpg,164,130,occupied,70,65,94,109
parking_lot_267_5.jpg,164,130,free,49,25,73,69
parking_lot_267_5.jpg,164,130,free,90,25,114,69
parking_lot_267_5.jpg,164,130,free,130,25,155,69
parking_lot_267_5.jpg,164,130,free,30,66,52,109
parking_lot_267_5.jpg,164,130,free,49,66,73,108
parking_lot_267_5.jpg,164,130,free,90,65,114,109
parking_lot_267_5.jpg,164,130,free,110,65,134,108
parking_lot_267_5.jpg,164,130,free,130,65,155,108
parking_lot_267_6.jpg,161,128,free,14,18,38,62
parking_lot_267_6.jpg,161,128,free,34,18,58,62
parking_lot_267_6.jpg,161,128,free,54,18,78,62
parking_lot_267_6.jpg,161,128,free,74,18,98,62
parking_lot_267_6.jpg,161,128,free,94,18,118,62
parking_lot_267_6.jpg,161,128,free,14,59,38,102
parking_lot_267_6.jpg,161,128,free,34,59,58,102
parking_lot_267_6.jpg,161,128,free,54,59,78,102
parking_lot_267_6.jpg,161,128,free,74,59,98,102
parking_lot_267_6.jpg,161,128,free,94,59,118,102
parking_lot_27_1.jpg,512,297,free,99,68,146,151
parking_lot_27_1.jpg,512,297,free,139,67,189,152
parking_lot_27_1.jpg,512,297,free,181,67,230,152
parking_lot_27_1.jpg,512,297,free,222,67,272,153
parking_lot_27_1.jpg,512,297,free,263,67,312,154
parking_lot_27_1.jpg,512,297,free,303,68,353,155
parking_lot_27_1.jpg,512,297,free,343,68,392,157
parking_lot_27_1.jpg,512,297,free,382,68,429,154
parking_lot_27_1.jpg,512,297,free,421,70,469,156
parking_lot_27_1.jpg,512,297,free,461,69,508,156
parking_lot_27_1.jpg,512,297,free,57,147,107,234
parking_lot_27_1.jpg,512,297,free,99,147,150,234
parking_lot_27_1.jpg,512,297,free,141,145,192,233
parking_lot_27_1.jpg,512,297,free,183,146,233,235
parking_lot_27_1.jpg,512,297,free,225,145,275,235
parking_lot_27_1.jpg,512,297,free,265,146,315,234
parking_lot_27_1.jpg,512,297,free,306,147,355,234
parking_lot_27_1.jpg,512,297,free,347,148,394,235
parking_lot_27_1.jpg,512,297,free,385,149,432,234
parking_lot_27_1.jpg,512,297,free,424,150,472,232
parking_lot_27_1.jpg,512,297,free,464,149,509,232
parking_lot_29_1.jpg,162,176,occupied,7,12,48,91
parking_lot_29_1.jpg,162,176,occupied,44,13,84,90
parking_lot_29_1.jpg,162,176,occupied,81,13,120,90
parking_lot_29_1.jpg,162,176,occupied,117,12,158,90
parking_lot_29_1.jpg,162,176,occupied,79,88,119,168
parking_lot_29_1.jpg,162,176,free,6,88,46,165
parking_lot_29_1.jpg,162,176,free,43,88,83,166
parking_lot_29_1.jpg,162,176,free,116,86,158,165
parking_lot_29_2.jpg,140,188,free,14,9,55,86
parking_lot_29_2.jpg,140,188,free,52,9,93,88
parking_lot_29_2.jpg,140,188,free,89,9,131,88
parking_lot_29_2.jpg,140,188,free,50,86,91,164
parking_lot_29_2.jpg,140,188,occupied,13,85,54,164
parking_lot_29_2.jpg,140,188,occupied,88,86,130,165
parking_lot_29_3.jpg,163,166,free,5,4,46,82
parking_lot_29_3.jpg,163,166,free,42,3,83,83
parking_lot_29_3.jpg,163,166,free,79,3,121,84
parking_lot_29_3.jpg,163,166,free,117,3,159,84
parking_lot_29_3.jpg,163,166,occupied,5,79,46,160
parking_lot_29_3.jpg,163,166,free,41,80,82,160
parking_lot_29_3.jpg,163,166,occupied,79,81,120,160
parking_lot_29_3.jpg,163,166,free,116,81,159,160
parking_lot_30.jpg,5184,3456,occupied,665,723,995,1249
parking_lot_30.jpg,5184,3456,free,910,753,1228,1238
parking_lot_30.jpg,5184,3456,free,1143,757,1473,1253
parking_lot_30.jpg,5184,3456,free,1376,746,1691,1268
parking_lot_30.jpg,5184,3456,occupied,1632,742,1917,1264
parking_lot_30.jpg,5184,3456,occupied,1865,757,2150,1268
parking_lot_30.jpg,5184,3456,occupied,2106,753,2395,1249
parking_lot_30.jpg,5184,3456,free,2343,768,2621,1253
parking_lot_30.jpg,5184,3456,free,2576,779,2858,1264
parking_lot_30.jpg,5184,3456,free,2810,786,3084,1260
parking_lot_30.jpg,5184,3456,occupied,3047,790,3332,1253
parking_lot_30.jpg,5184,3456,occupied,3273,794,3561,1264
parking_lot_30.jpg,5184,3456,free,3506,790,3802,1268
parking_lot_30.jpg,5184,3456,occupied,3721,790,4047,1279
parking_lot_30.jpg,5184,3456,free,3954,779,4280,1294
parking_lot_30.jpg,5184,3456,occupied,4184,786,4521,1305
parking_lot_30.jpg,5184,3456,free,4432,790,4754,1286
parking_lot_30.jpg,5184,3456,occupied,4654,779,5002,1297
parking_lot_30.jpg,5184,3456,free,4898,786,5184,1286
parking_lot_30.jpg,5184,3456,free,1010,1779,1298,2305
parking_lot_30.jpg,5184,3456,free,1228,1772,1535,2316
parking_lot_30.jpg,5184,3456,occupied,1524,1772,1798,2316
parking_lot_30.jpg,5184,3456,occupied,1743,1783,2065,2316
parking_lot_30.jpg,5184,3456,free,2017,1783,2295,2316
parking_lot_30.jpg,5184,3456,free,2250,1779,2554,2327
parking_lot_30.jpg,5184,3456,occupied,2506,1783,2813,2309
parking_lot_30.jpg,5184,3456,free,2758,1779,3061,2316
parking_lot_30.jpg,5184,3456,occupied,2998,1775,3302,2323
parking_lot_30.jpg,5184,3456,free,3243,1775,3576,2327
parking_lot_30.jpg,5184,3456,free,3502,1779,3828,2327
parking_lot_30.jpg,5184,3456,free,3758,1794,4084,2334
parking_lot_30.jpg,5184,3456,free,3995,1786,4328,2331
parking_lot_30.jpg,5184,3456,occupied,4235,1790,4587,2331
parking_lot_30.jpg,5184,3456,free,4502,1794,4839,2342
parking_lot_30.jpg,5184,3456,occupied,4721,1786,5110,2346
parking_lot_30.jpg,5184,3456,occupied,928,2286,1243,2875
parking_lot_30.jpg,5184,3456,occupied,1184,2297,1532,2853
parking_lot_30.jpg,5184,3456,occupied,1728,2294,2032,2868
parking_lot_30.jpg,5184,3456,occupied,3006,2294,3335,2864
parking_lot_30.jpg,5184,3456,occupied,3787,2279,4147,2864
parking_lot_30.jpg,5184,3456,occupied,4284,2294,4661,2883
parking_lot_30.jpg,5184,3456,free,1458,2294,1769,2860
parking_lot_30.jpg,5184,3456,free,1998,2294,2287,2868
parking_lot_30.jpg,5184,3456,free,2232,2290,2565,2860
parking_lot_30.jpg,5184,3456,free,2502,2290,2810,2849
parking_lot_30.jpg,5184,3456,free,2758,2294,3073,2864
parking_lot_30.jpg,5184,3456,free,3269,2283,3602,2868
parking_lot_30.jpg,5184,3456,free,3524,2286,3850,2864
parking_lot_30.jpg,5184,3456,free,4047,2294,4373,2868
parking_lot_30.jpg,5184,3456,free,4561,2301,4906,2890
parking_lot_30.jpg,5184,3456,free,4787,2290,5184,2894
parking_lot_315_1.jpg,358,289,free,38,39,66,84
parking_lot_315_1.jpg,358,289,free,61,39,88,84
parking_lot_315_1.jpg,358,289,free,83,39,110,85
parking_lot_315_1.jpg,358,289,free,104,39,132,86
parking_lot_315_1.jpg,358,289,free,127,39,154,85
parking_lot_315_1.jpg,358,289,free,149,39,176,86
parking_lot_315_1.jpg,358,289,free,171,40,198,86
parking_lot_315_1.jpg,358,289,free,193,40,222,86
parking_lot_315_1.jpg,358,289,free,215,40,243,86
